timestamp,service_name,region,cpu_usage,memory_usage,p95_latency_ms,error_rate,request_count,timeout_count,deployment_version
2026-07-01T19:55:12,leaderboard-service,eu-central,61.49,62.32,265.62,0.0185,1104,8,v2.0.9
2026-07-01T19:56:24,auth-service,ap-south,46.29,42.6,320.08,0.0151,1439,7,v2.1.3
2026-07-01T19:57:36,payment-service,ap-south,46.14,71.57,301.8,0.0127,605,8,v2.0.9
2026-07-01T19:58:48,matchmaking-service,ap-south,53.14,57.95,307.58,0.023,987,3,v2.0.9
2026-07-01T20:00:00,player-profile-service,ap-south,31.04,63.47,289.01,0.0155,775,4,v2.1.3
2026-07-01T20:01:12,notification-service,ap-south,39.13,42.3,259.09,0.0189,1014,6,v2.0.9
2026-07-01T20:02:24,game-session-service,ap-south,43.27,38.71,322.59,0.0198,1415,4,v2.1.3
2026-07-01T20:03:36,leaderboard-service,ap-south,34.0,59.49,291.93,0.0185,745,4,v2.1.3
2026-07-01T20:04:48,auth-service,us-east,47.74,70.25,295.89,0.0044,811,3,v2.1.3
2026-07-01T20:06:00,payment-service,us-east,42.01,67.8,301.79,0.0214,1271,7,v1.8.2
2026-07-01T20:07:12,matchmaking-service,us-east,28.71,59.94,312.95,0.0176,1188,8,v2.1.3
2026-07-01T20:08:24,player-profile-service,us-east,58.91,43.89,369.15,0.012,1203,1,v2.1.3
2026-07-01T20:09:36,notification-service,us-east,50.61,55.73,230.72,0.0138,1459,6,v2.0.9
2026-07-01T20:10:48,game-session-service,us-east,64.39,64.64,373.95,0.0141,1548,8,v2.1.3
2026-07-01T20:12:00,leaderboard-service,us-east,34.58,49.74,371.34,0.0128,1530,3,v1.8.2
2026-07-01T20:13:12,auth-service,us-west,47.57,50.8,223.86,0.0183,1323,1,v1.8.2
2026-07-01T20:14:24,payment-service,us-west,60.0,44.76,253.81,0.001,1285,6,v2.0.9
2026-07-01T20:15:36,matchmaking-service,us-west,42.3,35.96,274.58,0.013,1081,7,v2.0.9
2026-07-01T20:16:48,player-profile-service,us-west,47.58,37.77,233.76,0.0138,1502,1,v1.8.2
2026-07-01T20:18:00,notification-service,us-west,48.0,54.61,144.59,0.0219,997,7,v1.8.2
2026-07-01T20:19:12,game-session-service,us-west,31.44,48.57,287.08,0.016,753,8,v2.1.3
2026-07-01T20:20:24,leaderboard-service,us-west,47.73,64.45,288.76,0.0089,605,6,v2.0.9
2026-07-01T20:21:36,auth-service,eu-central,37.0,47.24,305.12,0.0185,733,5,v1.8.2
2026-07-01T20:22:48,payment-service,eu-central,53.68,57.0,213.18,0.0184,1448,0,v2.1.3
2026-07-01T20:24:00,matchmaking-service,eu-central,49.37,56.54,272.47,0.0166,668,2,v1.8.2
2026-07-01T20:25:12,player-profile-service,eu-central,39.35,68.97,259.54,0.0218,977,7,v2.1.3
2026-07-01T20:26:24,notification-service,eu-central,47.38,41.59,261.34,0.0296,1360,3,v1.8.2
2026-07-01T20:27:36,game-session-service,eu-central,67.62,53.7,308.27,0.0182,1306,1,v2.1.3
2026-07-01T20:28:48,leaderboard-service,eu-central,42.28,65.13,279.24,0.0177,1082,1,v2.1.3
2026-07-01T20:30:00,auth-service,ap-south,62.08,68.75,328.66,0.01,729,4,v1.8.2
2026-07-01T20:31:12,payment-service,ap-south,50.95,66.94,321.18,0.0055,754,3,v1.8.2
2026-07-01T20:32:24,matchmaking-service,ap-south,43.9,61.74,218.63,0.016,1343,1,v1.8.2
2026-07-01T20:33:36,player-profile-service,ap-south,62.43,70.29,290.4,0.0285,1208,4,v2.1.3
2026-07-01T20:34:48,notification-service,ap-south,53.78,57.8,279.91,0.025,1536,3,v1.8.2
2026-07-01T20:36:00,game-session-service,ap-south,33.64,61.57,308.23,0.0139,1150,0,v2.1.3
2026-07-01T20:37:12,leaderboard-service,ap-south,64.9,71.44,242.29,0.0274,670,0,v2.0.9
2026-07-01T20:38:24,auth-service,us-east,59.18,67.32,234.01,0.0199,716,4,v1.8.2
2026-07-01T20:39:36,payment-service,us-east,63.55,51.68,283.09,0.0339,707,3,v1.8.2
2026-07-01T20:40:48,matchmaking-service,us-east,35.44,45.34,216.08,0.0173,1012,2,v2.0.9
2026-07-01T20:42:00,player-profile-service,us-east,58.02,50.67,288.85,0.007,1547,1,v1.8.2
2026-07-01T20:43:12,notification-service,us-east,37.41,46.97,298.79,0.0291,1268,3,v1.8.2
2026-07-01T20:44:24,game-session-service,us-east,42.19,61.52,299.97,0.001,635,8,v1.8.2
2026-07-01T20:45:36,leaderboard-service,us-east,51.19,51.5,326.35,0.0209,935,7,v2.1.3
2026-07-01T20:46:48,auth-service,us-west,44.01,47.48,320.82,0.0056,841,1,v1.8.2
2026-07-01T20:48:00,payment-service,us-west,66.75,66.98,222.0,0.01,727,0,v2.0.9
2026-07-01T20:49:12,matchmaking-service,us-west,66.26,44.0,304.26,0.0035,1100,7,v2.1.3
2026-07-01T20:50:24,player-profile-service,us-west,52.42,58.09,298.76,0.0255,1478,0,v1.8.2
2026-07-01T20:51:36,notification-service,us-west,38.49,44.78,287.7,0.0151,1487,2,v2.1.3
2026-07-01T20:52:48,game-session-service,us-west,50.49,57.51,321.39,0.0185,606,3,v1.8.2
2026-07-01T20:54:00,leaderboard-service,us-west,48.69,39.21,220.53,0.009,827,8,v1.8.2
2026-07-01T20:55:12,auth-service,eu-central,39.55,62.09,267.19,0.0127,987,1,v1.8.2
2026-07-01T20:56:24,payment-service,eu-central,51.24,43.83,229.63,0.0197,1179,0,v2.1.3
2026-07-01T20:57:36,matchmaking-service,eu-central,46.54,49.09,312.44,0.0097,1216,6,v2.0.9
2026-07-01T20:58:48,player-profile-service,eu-central,51.31,35.46,264.03,0.0161,753,5,v2.1.3
2026-07-01T21:00:00,notification-service,eu-central,51.96,65.36,309.12,0.011,1078,8,v1.8.2
2026-07-01T21:01:12,game-session-service,eu-central,48.4,54.7,302.64,0.0169,828,2,v2.1.3
2026-07-01T21:02:24,leaderboard-service,eu-central,41.18,40.05,286.12,0.0068,908,5,v2.0.9
2026-07-01T21:03:36,auth-service,ap-south,51.46,58.03,318.43,0.013,626,1,v2.1.3
2026-07-01T21:04:48,payment-service,ap-south,55.32,40.93,256.5,0.0242,973,4,v2.1.3
2026-07-01T21:06:00,matchmaking-service,ap-south,32.68,54.1,299.06,0.0047,1478,1,v1.8.2
2026-07-01T21:07:12,player-profile-service,ap-south,64.97,55.51,254.28,0.0245,1540,7,v1.8.2
2026-07-01T21:08:24,notification-service,ap-south,29.27,36.98,214.86,0.0166,1569,4,v2.0.9
2026-07-01T21:09:36,game-session-service,ap-south,31.45,35.72,242.06,0.0188,1160,3,v2.0.9
2026-07-01T21:10:48,leaderboard-service,ap-south,31.49,36.13,253.91,0.0191,1317,2,v2.0.9
2026-07-01T21:12:00,auth-service,us-east,29.73,49.17,214.37,0.0092,1132,8,v2.0.9
2026-07-01T21:13:12,payment-service,us-east,55.14,38.3,266.74,0.0137,1394,1,v1.8.2
2026-07-01T21:14:24,matchmaking-service,us-east,38.75,70.53,317.21,0.0275,1021,1,v1.8.2
2026-07-01T21:15:36,player-profile-service,us-east,28.3,37.35,264.03,0.011,1170,5,v2.0.9
2026-07-01T21:16:48,notification-service,us-east,35.27,47.28,158.38,0.0211,752,5,v2.1.3
2026-07-01T21:18:00,game-session-service,us-east,64.19,63.42,251.46,0.001,677,3,v2.0.9
2026-07-01T21:19:12,leaderboard-service,us-east,67.53,46.89,155.64,0.0106,1528,7,v2.1.3
2026-07-01T21:20:24,auth-service,us-west,47.7,47.08,304.58,0.0021,1278,2,v1.8.2
2026-07-01T21:21:36,payment-service,us-west,64.75,46.36,264.74,0.0075,1152,4,v2.0.9
2026-07-01T21:22:48,matchmaking-service,us-west,54.32,37.47,304.64,0.02,877,5,v1.8.2
2026-07-01T21:24:00,player-profile-service,us-west,32.25,38.51,322.67,0.014,752,4,v2.0.9
2026-07-01T21:25:12,notification-service,us-west,47.29,59.59,361.87,0.0182,1134,6,v2.0.9
2026-07-01T21:26:24,game-session-service,us-west,54.52,45.83,314.66,0.0249,717,2,v2.1.3
2026-07-01T21:27:36,leaderboard-service,us-west,47.7,49.21,323.24,0.0029,1165,7,v2.1.3
2026-07-01T21:28:48,auth-service,eu-central,38.26,53.83,330.69,0.0159,673,0,v2.1.3
2026-07-01T21:30:00,payment-service,eu-central,39.32,64.77,236.49,0.0209,1266,3,v2.1.3
2026-07-01T21:31:12,matchmaking-service,eu-central,39.79,65.06,208.51,0.0079,1454,4,v1.8.2
2026-07-01T21:32:24,player-profile-service,eu-central,50.2,63.26,278.39,0.0222,1185,5,v1.8.2
2026-07-01T21:33:36,notification-service,eu-central,63.19,37.58,273.9,0.0224,966,8,v2.1.3
2026-07-01T21:34:48,game-session-service,eu-central,54.83,66.11,253.51,0.007,1422,7,v1.8.2
2026-07-01T21:36:00,leaderboard-service,eu-central,39.06,54.03,290.92,0.0156,706,5,v2.1.3
2026-07-01T21:37:12,auth-service,ap-south,32.89,52.16,266.28,0.0171,848,8,v1.8.2
2026-07-01T21:38:24,payment-service,ap-south,56.8,57.24,383.62,0.0111,850,0,v2.0.9
2026-07-01T21:39:36,matchmaking-service,ap-south,43.56,50.73,244.8,0.0052,1223,3,v1.8.2
2026-07-01T21:40:48,player-profile-service,ap-south,41.06,35.32,170.92,0.0126,1397,8,v2.0.9
2026-07-01T21:42:00,notification-service,ap-south,47.69,41.97,231.89,0.0068,1337,1,v2.1.3
2026-07-01T21:43:12,game-session-service,ap-south,35.8,58.5,110,0.0149,663,0,v2.0.9
2026-07-01T21:44:24,leaderboard-service,ap-south,33.22,67.04,196.46,0.0107,978,2,v2.0.9
2026-07-01T21:45:36,auth-service,us-east,46.68,67.27,362.62,0.0114,1591,8,v1.8.2
2026-07-01T21:46:48,payment-service,us-east,30.76,52.81,297.67,0.0063,1360,5,v2.1.3
2026-07-01T21:48:00,matchmaking-service,us-east,30.1,52.13,235.6,0.0366,1346,0,v1.8.2
2026-07-01T21:49:12,player-profile-service,us-east,42.61,37.56,249.92,0.0129,815,6,v1.8.2
2026-07-01T21:50:24,notification-service,us-east,39.09,54.44,332.72,0.0093,1090,8,v2.1.3
2026-07-01T21:51:36,game-session-service,us-east,59.95,50.99,298.5,0.0233,660,1,v1.8.2
2026-07-01T21:52:48,leaderboard-service,us-east,67.09,55.35,307.46,0.0135,1475,0,v2.0.9
2026-07-01T21:54:00,auth-service,us-west,45.41,50.48,253.64,0.0149,1012,7,v2.0.9
2026-07-01T21:55:12,payment-service,us-west,35.62,39.9,291.84,0.013,1161,8,v2.1.3
2026-07-01T21:56:24,matchmaking-service,us-west,55.06,48.48,297.7,0.0211,1549,5,v2.0.9
2026-07-01T21:57:36,player-profile-service,us-west,49.34,45.39,313.35,0.0126,1285,8,v2.0.9
2026-07-01T21:58:48,notification-service,us-west,36.95,56.6,206.65,0.0208,962,4,v2.0.9
2026-07-01T22:00:00,game-session-service,us-west,31.44,39.15,169.09,0.0024,750,6,v2.1.3
2026-07-01T22:01:12,leaderboard-service,us-west,37.35,66.14,294.14,0.0191,1418,5,v2.0.9
2026-07-01T22:02:24,auth-service,eu-central,31.35,37.71,311.04,0.0083,1105,4,v1.8.2
2026-07-01T22:03:36,payment-service,eu-central,45.64,38.39,342.65,0.0061,973,8,v2.0.9
2026-07-01T22:04:48,matchmaking-service,eu-central,31.53,63.64,330.16,0.0128,1484,1,v2.0.9
2026-07-01T22:06:00,player-profile-service,eu-central,28.83,66.93,215.22,0.0354,666,4,v2.0.9
2026-07-01T22:07:12,notification-service,eu-central,66.5,67.35,310.2,0.0116,1567,5,v2.1.3
2026-07-01T22:08:24,game-session-service,eu-central,35.68,48.87,286.45,0.0137,893,2,v1.8.2
2026-07-01T22:09:36,leaderboard-service,eu-central,44.99,40.39,274.32,0.021,1161,2,v2.1.3
2026-07-01T22:10:48,auth-service,ap-south,50.99,67.42,275.65,0.0185,901,6,v2.0.9
2026-07-01T22:12:00,payment-service,ap-south,36.36,58.96,270.71,0.0133,1168,1,v2.1.3
2026-07-01T22:13:12,matchmaking-service,ap-south,58.34,59.12,310.02,0.0164,985,8,v2.0.9
2026-07-01T22:14:24,player-profile-service,ap-south,37.29,58.46,244.0,0.0146,632,0,v1.8.2
2026-07-01T22:15:36,notification-service,ap-south,42.34,54.03,355.09,0.0204,927,7,v2.1.3
2026-07-01T22:16:48,game-session-service,ap-south,50.05,49.29,275.64,0.0132,1326,8,v2.0.9
2026-07-01T22:18:00,leaderboard-service,ap-south,58.91,59.34,291.87,0.0135,1380,2,v2.1.3
2026-07-01T22:19:12,auth-service,us-east,49.61,39.97,296.59,0.014,1477,3,v2.0.9
2026-07-01T22:20:24,payment-service,us-east,28.87,41.07,345.1,0.0144,1269,6,v1.8.2
2026-07-01T22:21:36,matchmaking-service,us-east,48.89,35.49,333.6,0.0208,1581,6,v2.1.3
2026-07-01T22:22:48,player-profile-service,us-east,61.41,52.61,386.48,0.001,821,3,v2.0.9
2026-07-01T22:24:00,notification-service,us-east,36.76,60.96,261.94,0.0165,777,7,v1.8.2
2026-07-01T22:25:12,game-session-service,us-east,66.02,45.93,251.86,0.006,1299,6,v2.0.9
2026-07-01T22:26:24,leaderboard-service,us-east,52.0,44.68,186.92,0.0239,1529,8,v1.8.2
2026-07-01T22:27:36,auth-service,us-west,49.24,35.57,412.01,0.0117,1097,5,v1.8.2
2026-07-01T22:28:48,payment-service,us-west,39.66,50.99,299.48,0.0077,1458,6,v2.1.3
2026-07-01T22:30:00,matchmaking-service,us-west,37.63,57.39,252.19,0.0116,1142,0,v2.1.3
2026-07-01T22:31:12,player-profile-service,us-west,31.69,48.84,376.73,0.0226,1380,3,v1.8.2
2026-07-01T22:32:24,notification-service,us-west,50.12,70.1,366.73,0.0094,1119,0,v2.1.3
2026-07-01T22:33:36,game-session-service,us-west,35.36,61.34,220.65,0.0131,1398,6,v1.8.2
2026-07-01T22:34:48,leaderboard-service,us-west,49.72,48.08,207.67,0.0185,699,1,v2.1.3
2026-07-01T22:36:00,auth-service,eu-central,42.5,52.28,337.26,0.0198,806,2,v2.1.3
2026-07-01T22:37:12,payment-service,eu-central,41.42,54.03,318.03,0.0212,1344,3,v2.0.9
2026-07-01T22:38:24,matchmaking-service,eu-central,43.68,50.53,235.74,0.0169,828,7,v1.8.2
2026-07-01T22:39:36,player-profile-service,eu-central,58.85,42.91,223.07,0.0181,956,7,v2.0.9
2026-07-01T22:40:48,notification-service,eu-central,36.27,37.37,290.47,0.0094,810,2,v2.0.9
2026-07-01T22:42:00,game-session-service,eu-central,33.74,59.63,341.48,0.0262,1539,8,v2.0.9
2026-07-01T22:43:12,leaderboard-service,eu-central,64.18,51.45,243.57,0.0242,838,3,v2.1.3
2026-07-01T22:44:24,auth-service,ap-south,53.91,38.28,342.14,0.0216,1161,0,v2.1.3
2026-07-01T22:45:36,payment-service,ap-south,64.38,57.47,246.83,0.0258,787,2,v2.0.9
2026-07-01T22:46:48,matchmaking-service,ap-south,30.5,50.43,313.82,0.025,889,2,v2.0.9
2026-07-01T22:48:00,player-profile-service,ap-south,58.59,45.27,285.96,0.0067,1233,0,v2.0.9
2026-07-01T22:49:12,notification-service,ap-south,34.74,66.02,278.09,0.0178,764,2,v2.0.9
2026-07-01T22:50:24,game-session-service,ap-south,64.51,55.73,238.72,0.0276,1425,5,v1.8.2
2026-07-01T22:51:36,leaderboard-service,ap-south,34.46,62.83,284.45,0.0168,607,0,v1.8.2
2026-07-01T22:52:48,auth-service,us-east,48.21,39.81,316.83,0.0196,1054,1,v2.1.3
2026-07-01T22:54:00,payment-service,us-east,61.74,41.33,353.19,0.0229,1539,8,v2.1.3
2026-07-01T22:55:12,matchmaking-service,us-east,34.28,43.03,336.02,0.0095,726,8,v1.8.2
2026-07-01T22:56:24,player-profile-service,us-east,40.98,63.4,270.99,0.0088,1186,0,v1.8.2
2026-07-01T22:57:36,notification-service,us-east,42.09,71.46,370.91,0.0221,1546,8,v2.0.9
2026-07-01T22:58:48,game-session-service,us-east,33.61,46.13,348.66,0.0116,1370,4,v2.1.3
2026-07-01T23:00:00,leaderboard-service,us-east,56.59,47.17,339.73,0.0254,1088,4,v1.8.2
2026-07-01T23:01:12,auth-service,us-west,67.8,40.75,189.49,0.0167,1532,1,v2.1.3
2026-07-01T23:02:24,payment-service,us-west,37.26,68.11,260.28,0.0073,972,2,v2.1.3
2026-07-01T23:03:36,matchmaking-service,us-west,38.67,62.87,345.44,0.0072,1594,4,v2.1.3
2026-07-01T23:04:48,player-profile-service,us-west,66.43,52.39,261.72,0.0125,1379,8,v2.1.3
2026-07-01T23:06:00,notification-service,us-west,30.91,65.29,210.02,0.0145,1505,7,v2.0.9
2026-07-01T23:07:12,game-session-service,us-west,63.28,37.6,250.96,0.0254,1456,6,v1.8.2
2026-07-01T23:08:24,leaderboard-service,us-west,46.63,68.37,281.05,0.0276,1422,3,v2.0.9
2026-07-01T23:09:36,auth-service,eu-central,52.72,54.16,199.7,0.0099,1151,6,v2.0.9
2026-07-01T23:10:48,payment-service,eu-central,61.84,60.8,341.48,0.0126,1305,2,v1.8.2
2026-07-01T23:12:00,matchmaking-service,eu-central,28.29,51.42,208.38,0.0144,1592,8,v1.8.2
2026-07-01T23:13:12,player-profile-service,eu-central,39.42,51.82,296.97,0.0226,753,1,v2.0.9
2026-07-01T23:14:24,notification-service,eu-central,62.72,44.51,257.9,0.024,1553,6,v1.8.2
2026-07-01T23:15:36,game-session-service,eu-central,41.83,35.4,238.33,0.0205,689,8,v2.0.9
2026-07-01T23:16:48,leaderboard-service,eu-central,60.96,44.24,271.04,0.0079,1580,1,v1.8.2
2026-07-01T23:18:00,auth-service,ap-south,61.38,68.38,264.38,0.0109,1343,5,v2.1.3
2026-07-01T23:19:12,payment-service,ap-south,37.12,66.97,296.81,0.006,1424,5,v1.8.2
2026-07-01T23:20:24,matchmaking-service,ap-south,37.63,52.58,248.17,0.0166,614,1,v2.1.3
2026-07-01T23:21:36,player-profile-service,ap-south,38.65,62.74,337.76,0.0171,952,2,v2.1.3
2026-07-01T23:22:48,notification-service,ap-south,51.03,36.93,274.59,0.0013,1148,8,v2.1.3
2026-07-01T23:24:00,game-session-service,ap-south,66.21,46.47,205.5,0.0143,1031,4,v2.0.9
2026-07-01T23:25:12,leaderboard-service,ap-south,35.28,71.64,393.97,0.0124,1340,1,v2.0.9
2026-07-01T23:26:24,auth-service,us-east,39.53,48.66,173.01,0.0145,1342,1,v2.1.3
2026-07-01T23:27:36,payment-service,us-east,63.21,56.18,270.8,0.0128,1580,7,v2.0.9
2026-07-01T23:28:48,matchmaking-service,us-east,39.29,45.17,266.56,0.0183,788,7,v2.0.9
2026-07-01T23:30:00,player-profile-service,us-east,33.04,48.33,361.37,0.0238,1525,3,v2.1.3
2026-07-01T23:31:12,notification-service,us-east,47.99,66.23,450.52,0.012,822,4,v2.1.3
2026-07-01T23:32:24,game-session-service,us-east,50.57,63.21,354.29,0.0143,1442,7,v2.1.3
2026-07-01T23:33:36,leaderboard-service,us-east,32.89,38.82,155.57,0.0141,1418,2,v1.8.2
2026-07-01T23:34:48,auth-service,us-west,54.04,46.09,375.81,0.0184,1439,3,v2.1.3
2026-07-01T23:36:00,payment-service,us-west,36.85,68.87,294.81,0.0161,1372,5,v2.0.9
2026-07-01T23:37:12,matchmaking-service,us-west,58.03,45.93,303.44,0.0159,1096,2,v2.1.3
2026-07-01T23:38:24,player-profile-service,us-west,62.85,58.33,164.68,0.0257,1307,6,v1.8.2
2026-07-01T23:39:36,notification-service,us-west,36.31,57.06,303.34,0.0206,1360,8,v2.1.3
2026-07-01T23:40:48,game-session-service,us-west,60.21,51.94,236.59,0.0138,1000,8,v2.1.3
2026-07-01T23:42:00,leaderboard-service,us-west,36.37,53.81,227.57,0.0039,1197,2,v2.1.3
2026-07-01T23:43:12,auth-service,eu-central,66.26,51.92,226.38,0.0113,607,8,v2.1.3
2026-07-01T23:44:24,payment-service,eu-central,32.78,44.59,296.38,0.0151,921,6,v2.1.3
2026-07-01T23:45:36,matchmaking-service,eu-central,46.55,44.07,241.08,0.0215,918,4,v2.0.9
2026-07-01T23:46:48,player-profile-service,eu-central,34.38,58.28,216.77,0.0132,1581,5,v2.0.9
2026-07-01T23:48:00,notification-service,eu-central,55.78,52.53,253.73,0.0145,1214,5,v2.0.9
2026-07-01T23:49:12,game-session-service,eu-central,63.77,68.91,231.67,0.0175,1384,6,v2.0.9
2026-07-01T23:50:24,leaderboard-service,eu-central,30.25,46.71,303.74,0.021,1536,0,v2.0.9
2026-07-01T23:51:36,auth-service,ap-south,37.02,46.77,247.47,0.008,607,6,v1.8.2
2026-07-01T23:52:48,payment-service,ap-south,58.16,67.5,262.8,0.028,900,3,v2.0.9
2026-07-01T23:54:00,matchmaking-service,ap-south,66.66,59.17,280.05,0.0221,1161,0,v2.0.9
2026-07-01T23:55:12,player-profile-service,ap-south,53.34,62.24,322.55,0.0168,1233,6,v1.8.2
2026-07-01T23:56:24,notification-service,ap-south,57.89,65.06,221.9,0.0055,1367,3,v2.1.3
2026-07-01T23:57:36,game-session-service,ap-south,61.97,61.79,297.47,0.0197,817,0,v1.8.2
2026-07-01T23:58:48,leaderboard-service,ap-south,39.43,70.92,289.16,0.0134,763,1,v1.8.2
2026-07-02T00:00:00,auth-service,us-east,31.94,64.19,314.22,0.0203,1157,4,v2.1.3
2026-07-02T00:01:12,payment-service,us-east,29.51,55.35,294.93,0.009,729,0,v2.0.9
2026-07-02T00:02:24,matchmaking-service,us-east,39.17,42.83,267.62,0.001,1471,6,v2.1.3
2026-07-02T00:03:36,player-profile-service,us-east,51.66,62.01,270.75,0.0111,762,0,v2.1.3
2026-07-02T00:04:48,notification-service,us-east,38.15,52.55,263.69,0.0046,970,3,v2.1.3
2026-07-02T00:06:00,game-session-service,us-east,63.18,39.78,248.53,0.0162,1027,5,v2.1.3
2026-07-02T00:07:12,leaderboard-service,us-east,66.55,41.96,277.46,0.0073,1108,7,v2.1.3
2026-07-02T00:08:24,auth-service,us-west,36.85,46.54,306.25,0.0273,1365,0,v2.0.9
2026-07-02T00:09:36,payment-service,us-west,33.02,54.08,325.68,0.0099,1362,8,v1.8.2
2026-07-02T00:10:48,matchmaking-service,us-west,64.68,61.08,290.57,0.0082,1109,2,v1.8.2
2026-07-02T00:12:00,player-profile-service,us-west,50.82,49.97,368.54,0.0224,1511,0,v2.1.3
2026-07-02T00:13:12,notification-service,us-west,60.45,40.36,232.13,0.005,1185,2,v2.0.9
2026-07-02T00:14:24,game-session-service,us-west,56.21,61.87,365.79,0.027,1282,4,v2.1.3
2026-07-02T00:15:36,leaderboard-service,us-west,53.62,68.66,278.1,0.0231,691,4,v2.1.3
2026-07-02T00:16:48,auth-service,eu-central,49.37,37.74,281.4,0.0139,1028,5,v2.0.9
2026-07-02T00:18:00,payment-service,eu-central,63.93,56.9,225.52,0.0028,1528,1,v2.1.3
2026-07-02T00:19:12,matchmaking-service,eu-central,41.7,42.73,219.3,0.0062,748,8,v1.8.2
2026-07-02T00:20:24,player-profile-service,eu-central,65.47,55.66,290.89,0.0222,1576,5,v1.8.2
2026-07-02T00:21:36,notification-service,eu-central,31.16,37.25,207.84,0.0195,718,0,v2.0.9
2026-07-02T00:22:48,game-session-service,eu-central,50.97,46.98,312.3,0.0132,845,4,v1.8.2
2026-07-02T00:24:00,leaderboard-service,eu-central,44.19,38.41,244.41,0.0144,1090,3,v1.8.2
2026-07-02T00:25:12,auth-service,ap-south,52.11,37.9,129.92,0.0347,1203,0,v2.1.3
2026-07-02T00:26:24,payment-service,ap-south,32.48,54.96,267.84,0.0145,966,6,v2.1.3
2026-07-02T00:27:36,matchmaking-service,ap-south,56.26,46.08,260.03,0.0058,1165,4,v2.0.9
2026-07-02T00:28:48,player-profile-service,ap-south,33.24,38.9,331.69,0.0174,1437,6,v2.0.9
2026-07-02T00:30:00,notification-service,ap-south,57.46,49.11,240.36,0.0124,1328,6,v2.1.3
2026-07-02T00:31:12,game-session-service,ap-south,50.69,70.59,303.72,0.0242,916,0,v2.1.3
2026-07-02T00:32:24,leaderboard-service,ap-south,31.98,47.97,304.96,0.0135,1575,1,v2.0.9
2026-07-02T00:33:36,auth-service,us-east,61.68,36.06,300.19,0.0145,793,7,v2.1.3
2026-07-02T00:34:48,payment-service,us-east,28.4,35.44,223.15,0.0053,1005,2,v2.1.3
2026-07-02T00:36:00,matchmaking-service,us-east,66.75,44.36,223.44,0.0139,1439,5,v2.1.3
2026-07-02T00:37:12,player-profile-service,us-east,65.87,70.13,359.73,0.0124,1238,7,v2.0.9
2026-07-02T00:38:24,notification-service,us-east,65.06,52.68,287.01,0.0241,1162,2,v1.8.2
2026-07-02T00:39:36,game-session-service,us-east,47.7,35.18,171.59,0.0092,1515,7,v2.0.9
2026-07-02T00:40:48,leaderboard-service,us-east,53.47,47.54,309.93,0.0283,1030,6,v2.0.9
2026-07-02T00:42:00,auth-service,us-west,42.29,70.42,129.19,0.0098,1578,8,v2.1.3
2026-07-02T00:43:12,payment-service,us-west,66.05,63.95,210.12,0.0135,942,3,v1.8.2
2026-07-02T00:44:24,matchmaking-service,us-west,36.48,56.76,219.52,0.0074,1281,8,v2.0.9
2026-07-02T00:45:36,player-profile-service,us-west,56.59,66.58,385.9,0.0236,970,6,v1.8.2
2026-07-02T00:46:48,notification-service,us-west,37.38,47.02,298.13,0.0101,1413,3,v1.8.2
2026-07-02T00:48:00,game-session-service,us-west,47.48,50.59,185.26,0.0115,611,1,v1.8.2
2026-07-02T00:49:12,leaderboard-service,us-west,35.7,67.52,240.05,0.0218,1308,5,v2.1.3
2026-07-02T00:50:24,auth-service,eu-central,42.47,71.13,316.35,0.0034,1516,7,v1.8.2
2026-07-02T00:51:36,payment-service,eu-central,32.65,58.55,191.01,0.0214,1212,7,v1.8.2
2026-07-02T00:52:48,matchmaking-service,eu-central,55.87,48.21,226.54,0.0196,1223,1,v2.1.3
2026-07-02T00:54:00,player-profile-service,eu-central,35.7,52.66,183.76,0.0042,780,6,v1.8.2
2026-07-02T00:55:12,notification-service,eu-central,41.45,69.38,304.5,0.0032,619,5,v1.8.2
2026-07-02T00:56:24,game-session-service,eu-central,32.09,59.93,350.57,0.0205,1508,5,v1.8.2
2026-07-02T00:57:36,leaderboard-service,eu-central,44.85,41.71,286.11,0.0129,1054,7,v1.8.2
2026-07-02T00:58:48,auth-service,ap-south,31.76,39.96,186.68,0.0216,1339,2,v1.8.2
2026-07-02T01:00:00,payment-service,ap-south,36.27,44.41,311.21,0.0156,795,7,v2.0.9
2026-07-02T01:01:12,matchmaking-service,ap-south,62.05,42.33,228.77,0.0082,651,8,v2.0.9
2026-07-02T01:02:24,player-profile-service,ap-south,30.0,52.99,402.67,0.0084,742,0,v2.0.9
2026-07-02T01:03:36,notification-service,ap-south,54.78,70.49,278.94,0.0076,1193,0,v2.1.3
2026-07-02T01:04:48,game-session-service,ap-south,41.82,45.15,110,0.016,949,5,v2.1.3
2026-07-02T01:06:00,leaderboard-service,ap-south,54.46,70.11,196.02,0.0124,1221,0,v1.8.2
2026-07-02T01:07:12,auth-service,us-east,34.07,55.94,278.06,0.0056,896,3,v1.8.2
2026-07-02T01:08:24,payment-service,us-east,38.6,44.71,272.62,0.0152,1497,1,v2.0.9
2026-07-02T01:09:36,matchmaking-service,us-east,45.47,51.7,212.74,0.0071,1042,8,v2.0.9
2026-07-02T01:10:48,player-profile-service,us-east,39.92,61.32,220.31,0.0245,820,6,v1.8.2
2026-07-02T01:12:00,notification-service,us-east,41.19,71.81,363.52,0.0155,1336,2,v1.8.2
2026-07-02T01:13:12,game-session-service,us-east,47.58,39.82,239.89,0.0257,880,2,v2.1.3
